bus_id1,bus_id2,country1,country2,circuit,underground,in_construction,is_dc,voltage,line_length,r,x,b,fmax
2953,3017,DE,DE,3,false,false,false,380.0,56.732731837,1.5885164914360002,15.034173936805,0.0,1700.0
2901,3017,XX,XX,3,false,true,false,380.0,29.706669079,0.831786734212,7.872267305935001,0.0,1700.0
2891,3021,DE,DE,2,false,false,false,380.0,34.83306949,0.97532594572,9.230763414850001,0.0,1700.0
2975,3023,DE,DE,2,false,false,false,380.0,14.914100396,0.417594811088,3.9522366049400004,0.0,1700.0
2975,3023,DE,DE,2,false,false,false,380.0,18.815423613,0.526831861164,4.986087257445,0.0,1700.0
2975,3023,DE,DE,2,false,false,false,380.0,16.521931473000002,0.46261408124400005,4.378311840345001,0.0,1700.0
2986,3024,DE,DE,2,false,false,false,380.0,16.139515267,0.451906427476,4.276971545755,0.0,1700.0
2987,3025,DE,DE,2,false,false,false,380.0,15.532113829,0.434899187212,4.116010164685,0.0,1700.0
2987,3025,DE,DE,2,false,false,false,380.0,16.678983969,0.46701155113200005,4.419930751785,0.0,1700.0
2683,3027,DE,DE,2,false,false,false,380.0,16.093089605,0.45060650894,4.264668745325,0.0,1700.0
2663,3029,DE,DE,3,false,false,false,380.0,54.48240472,1.52550733216,14.4378372508,0.0,1700.0
2400,3030,DE,DK,1,false,false,false,132.0,30.946148028,4.4871914640599995,12.378459211200001,0.0,140.0
2919,3031,DE,DE,2,false,false,false,220.0,53.088602807,3.344581976841,19.11189701052,0.0,490.0
2928,3032,DE,DE,2,false,false,false,220.0,16.694350735,1.051744096305,6.0099662646,0.0,490.0
2869,3033,DE,DE,2,false,false,false,380.0,16.069985156999998,0.4499595843959999,4.258546066605,0.0,1700.0
2973,3035,DE,DE,2,false,false,false,220.0,23.874757542,1.504109725146,8.59491271512,0.0,490.0
2953,3038,DE,DE,2,false,false,false,380.0,53.070394393,1.485971043004,14.063654514145002,0.0,1700.0
2636,3038,DE,DE,2,false,false,false,380.0,9.357710558,0.262015895624,2.47979329787,0.0,1700.0
2907,3038,DE,DE,2,false,false,false,380.0,33.186660947,0.929226506516,8.794465150955,0.0,1700.0
2918,3039,DE,DE,2,false,false,false,380.0,9.327964339,0.26118300149199997,2.471910549835,0.0,1700.0
2932,3040,DE,DE,2,false,false,false,380.0,55.458937095,1.55285023866,14.696618330175001,0.0,1700.0
2836,3042,DE,DE,2,false,false,false,380.0,24.845669715,0.69567875202,6.584102474475,0.0,1700.0
2947,3042,DE,DE,2,false,false,false,380.0,79.599569953,2.228787958684,21.093886037545,0.0,1700.0
2628,3043,DE,DE,2,false,false,false,380.0,22.000379639,0.616010629892,5.830100604335,0.0,1700.0
3009,3043,DE,DE,2,false,false,false,380.0,25.438307066,0.712272597848,6.74115137249,0.0,1700.0
2991,3044,XX,XX,1,true,false,false,132.0,62.520463881999994,9.065467262889998,25.0081855528,0.0,140.0
3078,3082,LU,LU,1,false,false,false,220.0,15.234671582999999,0.959784309729,5.4844817698799995,0.0,490.0
3080,3082,LU,LU,2,false,false,false,220.0,12.817362231999999,0.807493820616,4.61425040352,0.0,490.0
3081,3082,LU,LU,1,false,false,false,220.0,9.086723072,0.572463553536,3.27122030592,0.0,490.0
3082,3083,LU,LU,2,false,false,false,220.0,9.189423339000001,0.578933670357,3.3081924020400004,0.0,490.0
3079,3083,LU,LU,2,false,false,false,220.0,9.278115069,0.584521249347,3.34012142484,0.0,490.0
2646,3084,DE,LU,2,false,false,false,220.0,34.983312596999994,2.2039486936109998,12.593992534919998,0.0,490.0
2645,3084,DE,LU,2,false,false,false,220.0,14.289423953,0.900233709039,5.1441926230799995,0.0,490.0
3079,3085,LU,LU,2,false,false,false,220.0,12.997968352,0.818872006176,4.679268606719999,0.0,490.0
2645,3085,DE,LU,2,false,false,false,220.0,26.354180634,1.660313379942,9.48750502824,0.0,490.0
3085,3086,LU,LU,1,false,false,false,220.0,12.669417784,0.7981733203920001,4.56099040224,0.0,490.0
2645,3086,DE,LU,1,false,false,false,220.0,12.152939771,0.765635205573,4.37505831756,0.0,490.0
3078,3087,LU,LU,1,false,false,false,220.0,10.050248948,0.6331656837240001,3.61808962128,0.0,490.0
3081,3087,LU,LU,2,false,false,false,220.0,9.835749062000001,0.6196521909060001,3.5408696623200004,0.0,490.0
3082,3088,LU,LU,2,false,false,false,220.0,16.570848910000002,1.04396348133,5.965505607600001,0.0,490.0
3083,3088,LU,LU,2,false,false,false,220.0,16.754971606999998,1.0555632112409998,6.031789778519999,0.0,490.0
2985,3230,DE,PL,2,false,false,false,380.0,14.644995511,0.410059874308,3.880923810415,0.0,1700.0
3231,3233,PL,PL,1,false,false,false,220.0,42.439958345,2.673717375735,15.2783850042,0.0,490.0
3233,3234,PL,PL,1,false,false,false,220.0,19.592771505,1.2343446048150002,7.0533977418000005,0.0,490.0
3232,3234,PL,PL,1,false,false,false,220.0,46.142792912,2.9069959534559997,16.61140544832,0.0,490.0
3232,3236,PL,PL,1,false,false,false,220.0,93.31622249499999,5.878922017184999,33.5938400982,0.0,490.0
3234,3240,PL,PL,2,false,false,false,220.0,93.21198001,5.8723547406300005,33.5563128036,0.0,490.0
2988,3241,DE,PL,2,false,false,false,380.0,21.323604349,0.597060921772,5.650755152485,0.0,1700.0
3231,3240,PL,PL,1,false,false,false,220.0,46.013498635000005,2.8988504140050004,16.5648595086,0.0,490.0
3229,3242,PL,PL,1,false,false,false,220.0,33.602759381000006,2.1169738410030003,12.096993377160002,0.0,490.0
3230,3243,PL,PL,1,false,false,false,380.0,35.498521266000004,0.9939585954480001,9.407108135490002,0.0,1700.0
3240,3244,PL,PL,1,false,false,false,220.0,97.75447543400001,6.158531952342001,35.19161115624,0.0,490.0
3239,3244,PL,PL,1,false,false,false,220.0,57.584982854,3.6278539198020003,20.73059382744,0.0,490.0
3244,3245,PL,PL,1,false,false,false,220.0,88.77562238499999,5.592864210255,31.959224058599997,0.0,490.0
3229,3245,PL,PL,1,false,false,false,220.0,74.94915839,4.72179697857,26.981697020399995,0.0,490.0
3239,3247,PL,PL,1,false,false,false,220.0,21.295262463,1.341601535169,7.66629448668,0.0,490.0
3240,3247,PL,PL,2,false,false,false,220.0,79.76788149400001,5.0253765341220005,28.716437337840002,0.0,490.0
3248,3249,PL,PL,2,false,true,false,380.0,23.242600329000002,0.6507928092120001,6.159289087185001,0.0,1700.0
3241,3250,PL,PL,2,false,true,false,380.0,135.486137106,3.7936118389680002,35.90382633309,0.0,1700.0
3241,3250,PL,PL,1,false,false,false,380.0,135.269344469,3.7875416451320003,35.846376284285,0.0,1700.0
3250,3251,PL,PL,1,false,false,false,380.0,69.452281895,1.94466389306,18.404854702175,0.0,1700.0
3230,3255,PL,PL,1,false,false,false,380.0,202.38568025,5.6667990470000005,53.632205266250004,0.0,1700.0
3253,3254,PL,PL,1,false,false,false,220.0,31.592671638,1.990338313194,11.373361789679999,0.0,490.0
3252,3254,PL,PL,1,false,false,false,220.0,17.017831821,1.0721234047230002,6.126419455560001,0.0,490.0
3254,3256,PL,PL,1,false,false,false,220.0,103.397725408,6.514056700704,37.22318114688,0.0,490.0
3255,3257,PL,PL,2,false,true,false,380.0,104.683593853,2.931140627884,27.741152371045004,0.0,1700.0
3257,3258,PL,PL,2,false,true,false,380.0,63.730079874000005,1.784442236472,16.888471166610003,0.0,1700.0
3258,3260,PL,PL,1,false,false,false,380.0,25.589886468,0.7165168211040001,6.78131991402,0.0,1700.0
3243,3262,PL,PL,1,false,false,false,380.0,120.136996103,3.3638358908840003,31.836303967295002,0.0,1700.0
3263,3264,PL,PL,1,false,false,false,220.0,15.039384057,0.947481195591,5.41417826052,0.0,490.0
3242,3264,PL,PL,1,false,false,false,220.0,44.720360791,2.8173827298329996,16.09932988476,0.0,490.0
3242,3265,PL,PL,1,false,false,false,220.0,59.879442419,3.772404872397,21.55659927084,0.0,490.0
3263,3265,PL,PL,1,false,true,false,220.0,46.265920089,2.9147529656069997,16.655731232039997,0.0,490.0
3259,3266,PL,PL,1,false,false,false,220.0,144.034335193,9.074163117159001,51.85236066948,0.0,490.0
3281,3284,PL,PL,1,false,false,false,220.0,8.679357292999999,0.5467995094589999,3.1245686254799994,0.0,490.0
3227,3286,PL,PL,3,false,false,false,380.0,49.860396728,1.396091108384,13.21300513292,0.0,1700.0
3285,3289,PL,PL,1,false,false,false,220.0,22.844768429,1.439220411027,8.22411663444,0.0,490.0
3287,3291,PL,PL,1,false,false,false,220.0,13.442044146,0.846848781198,4.83913589256,0.0,490.0
3269,3291,PL,PL,1,false,false,false,220.0,38.863745261999995,2.4484159515059996,13.990948294319997,0.0,490.0
3289,3293,PL,PL,2,false,false,false,220.0,13.305338927000001,0.838236352401,4.78992201372,0.0,490.0
3228,3294,PL,PL,1,false,false,false,220.0,87.57293217499999,5.5170947270249995,31.526255582999994,0.0,490.0
3289,3295,PL,PL,2,false,false,false,220.0,36.69692418,2.3119062233400003,13.2108927048,0.0,490.0
3228,3295,PL,PL,1,false,false,false,220.0,75.592229383,4.762310451129,27.21320257788,0.0,490.0
3295,3296,PL,PL,1,false,false,false,220.0,13.780266679,0.8681568007770001,4.96089600444,0.0,490.0
3294,3296,PL,PL,1,false,false,false,220.0,11.83479127,0.7455918500100001,4.2605248572,0.0,490.0
3289,3296,PL,PL,1,false,false,false,220.0,49.741826821000004,3.1337350897230003,17.90705765556,0.0,490.0
3285,3296,PL,PL,1,false,false,false,220.0,29.9601492,1.8874893996,10.785653712,0.0,490.0
3268,3299,PL,PL,1,false,false,false,220.0,73.22789589,4.61335744107,26.3620425204,0.0,490.0
3269,3299,PL,PL,1,false,false,false,220.0,74.026757822,4.663685742786,26.649632815919997,0.0,490.0
3291,3299,PL,PL,1,false,false,false,220.0,72.624619595,4.575351034485,26.1448630542,0.0,490.0
3298,3299,PL,PL,1,false,false,false,220.0,20.016599032,1.261045739016,7.205975651519999,0.0,490.0
3298,3301,PL,PL,1,false,true,false,220.0,11.655870435999999,0.7343198374679999,4.19611335696,0.0,490.0
3299,3301,PL,PL,1,false,false,false,220.0,13.6086487,0.8573448681,4.899113531999999,0.0,490.0
3305,3306,PL,PL,1,false,false,false,220.0,8.504887379,0.5358079048769999,3.06175945644,0.0,490.0
3305,3309,PL,PL,1,false,false,false,220.0,35.632291377,2.2448343567510003,12.82762489572,0.0,490.0
3282,3313,PL,PL,1,false,false,false,380.0,67.781696285,1.8978874959799998,17.962149515525,0.0,1700.0
3311,3313,PL,PL,1,false,false,false,380.0,57.390645064999994,1.6069380618199998,15.208520942224999,0.0,1700.0
2341,3314,PL,PL,1,false,false,false,220.0,82.25490879499999,5.182059254085,29.611767166199996,0.0,490.0
3316,3318,PL,PL,1,false,false,false,220.0,80.96662955,5.1008976616499995,29.147986637999995,0.0,490.0
3315,3318,PL,PL,1,false,false,false,220.0,9.407905570999999,0.5926980509729999,3.3868460055599994,0.0,490.0
3316,3320,PL,PL,1,false,false,false,220.0,50.140097481999994,3.1588261413659997,18.050435093519997,0.0,490.0
3268,3320,PL,PL,1,false,false,false,220.0,68.171071128,4.294777481064,24.541585606079998,0.0,490.0
3318,3321,PL,PL,1,false,false,false,220.0,46.661132165000005,2.9396513263950004,16.7980075794,0.0,490.0
3297,3323,PL,PL,1,false,false,false,220.0,169.739554588,10.693591939044,61.10623965168,0.0,490.0
3297,3325,PL,PL,1,false,false,false,220.0,64.200853216,4.044653752608,23.11230715776,0.0,490.0
3260,3327,PL,PL,2,false,true,false,380.0,65.043233183,1.821210529124,17.236456793495,0.0,1700.0
3325,3326,PL,PL,1,false,false,false,220.0,51.164305825,3.223351266975,18.419150097,0.0,490.0
3259,3326,PL,PL,1,false,false,false,220.0,66.602526373,4.195959161499,23.97690949428,0.0,490.0
3304,3327,PL,PL,1,false,false,false,380.0,114.749205741,3.212977760748,30.408539521365,0.0,1700.0
3267,3327,PL,PL,1,false,false,false,380.0,94.015530623,2.632434857444,24.914115615095003,0.0,1700.0
3324,3328,PL,PL,1,false,true,false,380.0,18.945345334000002,0.5304696693520001,5.0205165135100005,0.0,1700.0
3267,3328,PL,PL,1,false,false,false,380.0,123.056904577,3.445593328156,32.610079712905,0.0,1700.0
3324,3328,PL,PL,1,false,false,false,380.0,18.732683473,0.524515137244,4.9641611203450005,0.0,1700.0
3288,3332,PL,PL,1,false,false,false,220.0,7.9172216330000005,0.49878496287900004,2.8501997878800003,0.0,490.0
3291,3332,PL,PL,1,false,false,false,220.0,7.341825901,0.462535031763,2.64305732436,0.0,490.0
3270,3337,PL,PL,1,false,false,false,220.0,23.87258855,1.50397307865,8.594131877999999,0.0,490.0
3280,3337,PL,PL,1,false,false,false,220.0,32.840629188,2.068959638844,11.82262650768,0.0,490.0
3269,3339,PL,PL,1,false,false,false,220.0,27.13392941,1.70943755283,9.7682145876,0.0,490.0
3337,3339,PL,PL,1,false,false,false,220.0,21.563365418,1.358492021334,7.7628115504799995,0.0,490.0
3235,3340,PL,PL,1,false,false,false,380.0,40.708456568,1.139836783904,10.787740990520001,0.0,1700.0
3262,3341,PL,PL,1,false,false,false,380.0,73.325674346,2.053118881688,19.431303701690002,0.0,1700.0
3341,3342,PL,PL,1,false,false,false,380.0,85.95052913399999,2.406614815752,22.776890220509998,0.0,1700.0
3256,3343,PL,PL,1,false,false,false,220.0,96.274405482,6.065287545366,34.658785973520004,0.0,490.0
3261,3343,PL,PL,1,false,false,false,220.0,37.177255139,2.3421670737570004,13.38381185004,0.0,490.0
3266,3343,PL,PL,1,false,false,false,220.0,131.95579482099998,8.313215073722999,47.504086135559994,0.0,490.0
3322,3344,PL,PL,1,false,false,false,220.0,115.17058750700001,7.255747012941001,41.46141150252,0.0,490.0
3309,3344,PL,PL,1,false,false,false,220.0,102.81260386400001,6.477194043432001,37.012537391040006,0.0,490.0
3324,3345,PL,PL,2,false,true,false,380.0,123.150487839,3.448213659492,32.634879277335,0.0,1700.0
3323,3344,PL,PL,1,false,false,false,220.0,115.60932540099999,7.283387500262999,41.619357144359995,0.0,490.0
3259,3346,PL,PL,2,false,false,false,220.0,94.45250988,5.95050812244,34.0029035568,0.0,490.0
3253,3346,PL,PL,1,false,false,false,220.0,83.59798607,5.26667312241,30.0952749852,0.0,490.0
3297,3346,PL,PL,1,false,false,false,220.0,62.220039342,3.919862478546,22.39921416312,0.0,490.0
3260,3347,PL,PL,2,false,true,false,380.0,95.347764336,2.669737401408,25.26715754904,0.0,1700.0
3346,3348,PL,PL,2,false,false,false,220.0,13.059845379,0.8227702588770001,4.70154433644,0.0,490.0
3228,3348,PL,PL,2,false,false,false,220.0,26.318655862,1.658075319306,9.47471611032,0.0,490.0
3302,3348,PL,PL,1,false,false,false,220.0,137.839337656,8.683878272328,49.622161556159995,0.0,490.0
3268,3349,PL,PL,2,false,false,false,220.0,53.409441105,3.364794789615,19.2273987978,0.0,490.0
3320,3349,PL,PL,2,false,false,false,220.0,42.336997071,2.667230815473,15.24131894556,0.0,490.0
3310,3350,PL,PL,1,false,false,false,380.0,76.509258891,2.142259248948,20.274953606115,0.0,1700.0
3284,3352,PL,PL,1,false,false,false,220.0,61.934484,3.901872492,22.296414239999997,0.0,490.0
3311,3353,PL,PL,1,false,false,false,380.0,58.377361376,1.634566118528,15.470000764640002,0.0,1700.0
2341,3352,PL,PL,1,false,false,false,220.0,29.600796726000002,1.8648501937380002,10.65628682136,0.0,490.0
2341,3352,PL,PL,1,false,false,false,220.0,29.169241088,1.837662188544,10.50092679168,0.0,490.0
3282,3353,PL,PL,1,false,false,false,380.0,69.160123989,1.936483471692,18.327432857085,0.0,1700.0
3317,3353,PL,PL,1,false,false,false,380.0,50.795202266,1.422265663448,13.46072860049,0.0,1700.0
3300,3353,PL,PL,1,false,false,false,380.0,91.732824639,2.5685190898920003,24.309198529335003,0.0,1700.0
3301,3352,PL,PL,1,false,false,false,220.0,72.175413487,4.547051049681,25.98314885532,0.0,490.0
3270,3354,PL,PL,1,false,false,false,220.0,11.784794474,0.742442051862,4.24252601064,0.0,490.0
3237,3354,PL,PL,1,false,false,false,220.0,61.348787254,3.8649735970020003,22.08556341144,0.0,490.0
3269,3356,PL,PL,1,false,false,false,220.0,32.820908562999996,2.0677172394689998,11.815527082679997,0.0,490.0
3337,3356,PL,PL,2,false,false,false,220.0,18.163144584999998,1.1442781088549998,6.538732050599999,0.0,490.0
3337,3357,PL,PL,2,false,false,false,220.0,40.936567306,2.579003740278,14.73716423016,0.0,490.0
2464,3546,DK,DK,1,false,false,false,132.0,7.3276515920000005,1.06250948084,2.9310606368000003,0.0,140.0
3689,3691,SK,SK,1,false,false,false,380.0,28.703500939,0.803698026292,7.606427748835001,0.0,1700.0
3689,3691,SK,SK,1,false,false,false,380.0,28.199699356,0.7895915819680001,7.47292032934,0.0,1700.0
2358,3693,SK,CZ,1,false,false,false,380.0,113.088663568,3.166482579904,29.968495845520003,0.0,1700.0
3684,3692,SK,SK,1,false,false,false,220.0,19.477193924999998,1.2270632172749998,7.011789812999999,0.0,490.0
3689,3693,SK,SK,1,false,false,false,380.0,43.33018751,1.21324525028,11.482499690150002,0.0,1700.0
3686,3695,SK,SK,1,false,false,false,380.0,15.156782025,0.4243898967,4.016547236625001,0.0,1700.0
3686,3695,SK,SK,1,false,false,false,380.0,19.104645919,0.534930085732,5.0627311685350005,0.0,1700.0
3686,3695,SK,SK,1,false,false,false,380.0,14.452285543,0.40466399520400004,3.829855668895,0.0,1700.0
3686,3695,SK,SK,1,false,false,false,380.0,20.468985528,0.573131594784,5.424281164920001,0.0,1700.0
3692,3696,SK,SK,1,false,false,false,220.0,19.513752829,1.229366428227,7.02495101844,0.0,490.0
2392,3698,CZ,SK,1,false,false,false,220.0,120.161066816,7.570147209408,43.25798405376,0.0,490.0
3692,3698,SK,SK,1,false,false,false,220.0,64.327004819,4.052601303597,23.15772173484,0.0,490.0
3697,3700,SK,SK,1,false,false,false,380.0,105.385006295,2.95078017626,27.927026668175,0.0,1700.0
3699,3702,SK,SK,1,false,false,false,380.0,69.34051711699999,1.9415344792759999,18.375237036005,0.0,1700.0
3698,3701,SK,SK,1,false,false,false,220.0,59.885680413,3.7727978660190002,21.55884494868,0.0,490.0
2391,3703,CZ,SK,1,false,false,false,380.0,54.415020397,1.523620571116,14.419980405205001,0.0,1700.0
3694,3703,SK,SK,1,false,false,false,380.0,94.12169342700001,2.635407415956,24.942248758155003,0.0,1700.0
3687,3704,XX,XX,2,false,false,false,380.0,53.195209395,1.48946586306,14.096730489675,0.0,1700.0
3701,3706,SK,SK,2,false,false,false,220.0,40.160457471,2.530108820673,14.45776468956,0.0,490.0
3704,3707,SK,SK,1,false,false,false,380.0,85.83510047200001,2.4033828132160004,22.746301625080005,0.0,1700.0
3700,3709,SK,SK,1,false,false,false,380.0,75.44004611700001,2.1123212912760003,19.991612221005003,0.0,1700.0
3688,3710,SK,SK,2,false,false,false,220.0,68.924457608,4.342240829304,24.812804738879997,0.0,490.0
3313,3711,PL,SK,2,false,false,false,380.0,87.438277179,2.448271761012,23.171143452435,0.0,1700.0
3701,3710,SK,SK,1,false,false,false,220.0,168.335885892,10.605160811195999,60.60091892112,0.0,490.0
3707,3711,SK,SK,1,false,false,false,380.0,63.555233877999996,1.7795465485839999,16.84213697767,0.0,1700.0
3709,3712,SK,SK,1,false,false,false,380.0,98.99315855500001,2.7718084395400004,26.233187017075004,0.0,1700.0
3693,3713,SK,SK,1,false,false,false,380.0,17.817424309000003,0.4988878806520001,4.721617441885001,0.0,1700.0
2530,3852,DK,SE,1,false,false,false,132.0,22.368783165,3.243473558925,8.947513266,0.0,140.0
2530,3852,DK,SE,1,false,false,false,132.0,22.280250627,3.230636340915,8.9121002508,0.0,140.0
2486,3853,DK,SE,2,false,false,false,380.0,47.272264753,1.3236234130840001,12.527150159545002,0.0,1700.0
2524,3890,DK,DK,2,false,false,false,132.0,20.368264822,2.9533983991899997,8.1473059288,0.0,140.0
2465,3890,DK,DK,2,false,false,false,132.0,10.476283653000001,1.519061129685,4.190513461200001,0.0,140.0
3546,3890,DK,DK,1,false,false,false,132.0,6.773101412,0.98209970474,2.7092405648,0.0,140.0
3930,3932,BG,BG,2,false,false,false,220.0,39.668763760000004,2.4991321168800003,14.2807549536,0.0,490.0
3931,3932,BG,BG,1,false,false,false,220.0,69.49990924,4.378494282119999,25.019967326399996,0.0,490.0
3927,3936,BG,BG,1,false,false,false,220.0,33.967553158,2.139955848954,12.22831913688,0.0,490.0
3933,3937,BG,BG,1,false,false,false,380.0,107.43677890400001,3.008229809312,28.470746409560004,0.0,1700.0
3937,3939,BG,BG,1,false,false,false,380.0,147.616299791,4.133256394148,39.118319444615,0.0,1700.0
3938,3940,BG,BG,1,false,false,false,220.0,17.217781053,1.084720206339,6.198401179079999,0.0,490.0
3939,3941,BG,BG,2,false,false,false,380.0,17.326328062,0.48513718573600007,4.59147693643,0.0,1700.0
3938,3942,BG,BG,1,false,false,false,220.0,54.755491854,3.449595986802,19.71197706744,0.0,490.0
3940,3942,BG,BG,1,false,false,false,220.0,64.477954331,4.0621111228530005,23.21206355916,0.0,490.0
3928,3943,BG,BG,1,false,false,false,380.0,109.531330048,3.066877241344,29.02580246272,0.0,1700.0
3939,3943,BG,BG,1,false,false,false,380.0,89.964456865,2.51900479222,23.840581069225003,0.0,1700.0
3940,3945,BG,BG,2,false,false,false,220.0,24.260333772000003,1.5284010276360003,8.73372015792,0.0,490.0
3944,3947,BG,BG,1,false,false,false,220.0,71.31374933599999,4.492766208167999,25.672949760959995,0.0,490.0
3942,3947,BG,BG,1,false,false,false,220.0,87.313951701,5.500778957163,31.433022612359995,0.0,490.0
3934,3947,BG,BG,1,false,false,false,220.0,36.151683303999995,2.277556048152,13.014605989439998,0.0,490.0
3927,3949,BG,BG,2,false,false,false,220.0,24.34165303,1.53352414089,8.762995090799999,0.0,490.0
3929,3950,BG,BG,1,false,false,false,380.0,16.595261711,0.46466732790799997,4.397744353415,0.0,1700.0
3951,3952,BG,BG,2,false,false,false,380.0,53.345466297,1.4936730563160001,14.136548568705,0.0,1700.0
3952,3954,BG,BG,1,false,false,false,380.0,88.553252762,2.479491077336,23.46661198193,0.0,1700.0
3949,3956,BG,BG,2,false,false,false,220.0,123.18899439900001,7.760906647137,44.348037983640005,0.0,490.0
3955,3956,BG,BG,1,false,false,false,220.0,22.088749463,1.391591216169,7.951949806679999,0.0,490.0
3954,3957,BG,BG,1,false,false,false,380.0,37.957670875999995,1.0628147845279998,10.05878278214,0.0,1700.0
3950,3957,BG,BG,1,false,false,false,380.0,125.04451531000001,3.5012464286800005,33.13679655715001,0.0,1700.0
3954,3960,BG,BG,1,false,false,false,380.0,12.279178755,0.34381700514,3.253982370075,0.0,1700.0
3954,3960,BG,BG,1,false,false,false,380.0,13.984836014,0.391575408392,3.7059815437100005,0.0,1700.0
3955,3961,BG,BG,1,false,false,false,220.0,24.322082305,1.5322911852149999,8.7559496298,0.0,490.0
3953,3962,BG,BG,2,false,false,false,220.0,22.388481092000003,1.410474308796,8.05985319312,0.0,490.0
3952,3963,BG,BG,2,false,false,false,380.0,34.665387048,0.970630837344,9.186327567720001,0.0,1700.0
3963,3964,BG,BG,1,false,false,false,380.0,29.797955472,0.834342753216,7.8964582000800005,0.0,1700.0
3933,3967,BG,BG,1,false,false,false,380.0,66.01786442,1.8485002037599998,17.494734071299998,0.0,1700.0
3964,3967,BG,BG,1,false,false,false,380.0,18.129572281,0.5076280238680001,4.804336654465001,0.0,1700.0
3958,3966,BG,BG,1,false,false,false,220.0,35.806914563999996,2.2558356175319996,12.890489243039998,0.0,490.0
3965,3966,BG,BG,1,false,false,false,220.0,15.633388586999999,0.9849034809809999,5.628019891319999,0.0,490.0
3955,3969,BG,BG,2,false,false,false,220.0,72.053505796,4.539370865147999,25.939262086559996,0.0,490.0
3959,3969,BG,BG,2,false,false,false,220.0,37.826115095,2.383045250985,13.6174014342,0.0,490.0
3968,3969,BG,BG,2,false,false,false,220.0,16.992932861,1.070554770243,6.11745582996,0.0,490.0
3953,3970,BG,BG,2,false,false,false,220.0,22.428425536,1.4129908087679999,8.07423319296,0.0,490.0
3968,3970,BG,BG,2,false,false,false,220.0,39.079373423,2.462000525649,14.06857443228,0.0,490.0
3967,3971,BG,BG,1,false,false,false,380.0,51.837398538,1.4514471590640001,13.736910612570002,0.0,1700.0
3988,3990,RO,RO,2,false,false,false,220.0,69.57223412100001,4.383050749623001,25.046004283560002,0.0,490.0
3982,3990,RO,RO,1,false,false,false,220.0,113.542204012,7.153158852756,40.87519344432,0.0,490.0
3983,3995,RO,RO,1,false,false,false,380.0,109.14617429799999,3.056092880344,28.92373618897,0.0,1700.0
3996,3999,RO,RO,2,false,false,false,220.0,53.030411039,3.340915895457,19.09094797404,0.0,490.0
3983,4002,RO,RO,1,false,false,false,380.0,107.727386911,3.016366833508,28.547757531415,0.0,1700.0
3985,4002,RO,RO,1,false,false,false,380.0,70.870511684,1.9843743271519998,18.78068559626,0.0,1700.0
3984,4005,RO,RO,1,false,false,false,220.0,17.328021153999998,1.0916653327019998,6.23808761544,0.0,490.0
3985,4006,RO,RO,1,false,false,false,380.0,19.289546465,0.54010730102,5.111729813225001,0.0,1700.0
3986,4007,RO,RO,1,false,false,false,220.0,47.066035518999996,2.965160237697,16.943772786839997,0.0,490.0
4002,4009,RO,RO,1,false,false,false,380.0,107.370448884,3.006372568752,28.45316895426,0.0,1700.0
4008,4009,RO,RO,1,false,false,false,380.0,10.919278744,0.305739804832,2.89360886716,0.0,1700.0
3973,4010,RO,RO,1,false,false,false,220.0,99.278978387,6.254575638381,35.74043221932,0.0,490.0
3986,4013,RO,RO,1,false,false,false,220.0,18.232134505,1.148624473815,6.5635684218,0.0,490.0
4011,4014,RO,RO,1,false,false,false,380.0,81.249367136,2.274982279808,21.53108229104,0.0,1700.0
4012,4014,RO,RO,1,false,false,false,380.0,50.239293700000005,1.4067002236000001,13.313412830500003,0.0,1700.0
3978,4015,RO,RO,1,false,false,false,220.0,10.477832215000001,0.6601034295450001,3.7720195974000004,0.0,490.0
3998,4016,RO,RO,1,false,false,false,220.0,78.338677635,4.935336691004999,28.201923948599998,0.0,490.0
4000,4017,RO,RO,1,false,false,false,380.0,67.530238631,1.890846681668,17.895513237215003,0.0,1700.0
3987,4018,RO,RO,1,false,false,false,380.0,74.696494665,2.0915018506200003,19.794571086225,0.0,1700.0
3987,4019,RO,RO,1,false,false,false,380.0,22.329236751,0.625218629028,5.917247739015,0.0,1700.0
3987,4020,RO,RO,1,false,false,false,380.0,61.076362986,1.710138163608,16.185236191290002,0.0,1700.0
3987,4020,RO,RO,1,false,false,false,380.0,49.888620023,1.396881360644,13.220484306095,0.0,1700.0
4021,4023,RO,RO,2,false,false,false,380.0,64.357772201,1.8020176216280002,17.054809633265002,0.0,1700.0
3980,4023,MD,RO,1,false,false,false,380.0,57.856087561,1.619970451708,15.331863203665002,0.0,1700.0
3939,4023,XX,XX,1,false,false,false,380.0,242.865176691,6.800224947348,64.359271823115,0.0,1700.0
4022,4023,RO,RO,1,false,false,false,380.0,41.436212395000005,1.1602139470600001,10.980596284675002,0.0,1700.0
4009,4026,RO,RO,1,false,false,false,380.0,109.200136899,3.057603833172,28.938036278235,0.0,1700.0
4021,4026,RO,RO,1,false,false,false,380.0,105.166890807,2.944672942596,27.869226063855002,0.0,1700.0
4015,4025,RO,RO,1,false,false,false,220.0,134.60715038,8.48025047394,48.4585741368,0.0,490.0
4013,4025,RO,RO,1,false,false,false,220.0,72.633782394,4.575928290822,26.148161661839996,0.0,490.0
4012,4026,RO,RO,1,false,false,false,380.0,48.373080422,1.354446251816,12.818866311830002,0.0,1700.0
4005,4029,RO,RO,1,false,false,false,220.0,32.242423887,2.031272704881,11.60727259932,0.0,490.0
